Latitude(deg),Longitude(deg),Time Zone,Tilt(deg),PV Azimuth(deg),GroundClearance(panel slope lengths),Row-to-Row-Distance rtr,RowType(first interior last single),TransmissionFactor(open area fraction),CellRows(# hor rows in panel),PVfrontSurface(glass or ARglass),PVbackSurface(glass or ARglass),Albedo,Tracking,Backtracking
35.04,-106.62,-7.0,0,180,0.75,4.0,interior,0.013,6,glass,glass,0.25,True,True
Year,Month,Day,Hour,Minute,DNI,DHI,decHRs,ghi,inc,zen,azm,pvFrontSH,aveFrontGroundGHI,GTIfrontBroadBand,pvBackSH,aveBackGroundGHI,GTIbackBroadBand,maxShadow,Tamb,Vwind,No_1_RowFrontGTI,No_2_RowFrontGTI,No_3_RowFrontGTI,No_4_RowFrontGTI,No_5_RowFrontGTI,No_6_RowFrontGTI,No_1_RowBackGTI,No_2_RowBackGTI,No_3_RowBackGTI,No_4_RowBackGTI,No_5_RowBackGTI,No_6_RowBackGTI,beta,sazm,height,D
1981,1,1,8,0,243,12,7.5,28.161157563736293,74.57199619588754,86.18662510963638,121.46119156544235,0.0,6.1829534171775276,85.966834136572899,1.0,6.1829534171775276,8.0031109455988219,4.0,-1.7,1.5,68.248145099635835,68.417125345238574,68.570733319109294,68.535704577720438,68.713193421650757,68.840713629464986,1.4220904336693816,1.4785058303598324,1.4751596691591722,1.5363680011308554,1.6373297475033499,1.729406402639277,13.688588029145834,90.0,0.6316776841753813,3.028403726689117
1981,1,1,9,0,746,33,8.5,188.93154663307689,47.059423594715845,77.93486577533312,129.5170668562467,0.0,50.94569008235576,575.08469907429912,1.0,50.94569008235576,51.667357272107779,4.0,2.2000000000000002,1.5,551.52720294512528,551.85598772918365,552.08098579047748,553.79212720670148,556.78431475219043,559.61577807630545,11.676008780770795,14.177932241136007,17.581968859584823,20.033712395693684,22.985891083001174,23.939373177344908,44.999999999999993,90.0,0.39644660940672627,3.292893218813452
1981,1,1,10,0,906,43,9.5,363.4255700883312,48.01903138806218,69.28800905364909,140.71358950701523,0.0,201.30022261278651,681.72520596211552,1.0,201.30022261278651,91.937384425584085,2.5551703179198335,5.0,2.1000000000000001,651.95526000580537,651.74812587160045,651.30193284065547,653.01403130813594,656.15963618775572,659.72459627243813,55.769240193466537,47.819635511005146,42.07806069789838,37.651723990789186,36.676974430914953,36.189405348941122,44.999999999999993,90.0,0.39644660940672627,3.292893218813452
1981,1,1,11,0,969,47,10.5,492.13920375280446,52.952293088371285,62.6528938116756,153.96903754376626,0.0,334.4455384461142,657.46997457725456,1.0,334.4455384461142,121.84911603244014,1.673411912311264,8.3000000000000007,1.5,623.52698560826843,622.92946426605374,622.62161130195489,625.33326067961195,628.49441546842172,629.87155669918411,62.274783761482517,50.409035092908063,44.750222825796186,44.533953817941246,47.47983045482497,50.980669412636161,40.316502728212321,90.0,0.42649528914691937,3.2375179948199047
1981,1,1,12,0,996,60,11.5,576.62650538238017,57.10838063936589,58.75482176588168,169.15980301861967,0.0,428.94748406642793,609.68036304107636,1.0,428.94748406642793,147.0178386156183,1.233544444106184,10.6,2.1000000000000001,579.1929863528818,579.96371396433904,580.91320911586945,581.61009110424675,582.39206285759906,583.28513951344655,78.058461696213058,67.214672783167387,61.023278273920845,60.296737989684829,64.146745733908858,71.667786362994121,17.22287497629975,90.0,0.6019552923553335,3.0448397735700983
1981,1,1,13,0,914,47,12.5,529.17179899303881,57.76112658719347,58.16058963746622,185.34841605168873,0.0,398.41169885689874,537.60288802502043,1.0,398.41169885689874,133.95605788288069,1.1126407075845919,13.300000000000001,2.6000000000000001,513.11804246115548,513.41589534042271,513.86040724782413,513.80350915637587,513.61340154363586,514.05189561670363,71.054454591796514,61.409212667353252,55.661440225241485,55.268801541996993,59.230441136856911,66.785172791490126,8.5366416789327104,270.0,0.6757790628754472,3.0110788656473093
1981,1,1,14,0,977,32,13.5,506.1270740379091,54.697129107232975,60.96861007489071,201.03127474361264,0.0,357.3398921957637,613.8083163272986,1.0,357.3398921957637,124.14044318302943,1.5002382180285876,15.6,3.1000000000000001,583.48618551948243,583.2140789862018,584.16151467320003,585.0182352874416,586.87478188864304,587.55946986666856,65.191262308609055,54.493288065037611,48.651892580968749,46.903532524401108,49.185767626312376,53.281477569238,32.886565027845293,270.0,0.4785112214117486,3.1602527925603816
1981,1,1,15,0,933,29,14.5,397.40054775148229,49.31702248362823,66.74301324643291,215.00477018431633,0.0,235.96775681687402,663.7032328014443,1.0,235.96775681687402,95.16329655224493,2.1800694356894725,16.100000000000001,5.2000000000000002,636.64988694077783,636.23840726196875,635.50770674716978,636.47750545276244,638.44012741739664,640.98371325170876,54.666214811618367,44.563247939390294,37.816455839384581,33.869357602008066,33.448948594717827,33.720111471142836,44.999999999999993,270.0,0.39644660940672627,3.292893218813452
1981,1,1,16,0,827,25,15.5,242.12231576473698,46.864150909743024,74.77904507866589,226.8869950511197,0.0,93.630867672636199,616.8938899242554,1.0,93.630867672636199,60.99581260107724,3.667934052982117,15.6,5.7000000000000002,593.11654783797735,593.35872415574829,593.51726056693076,595.00479047776196,597.39616760654599,599.76861467148274,41.311599318395487,37.642110631087988,34.757561106705474,31.574128143173116,30.121703683728072,28.108795016612547,44.999999999999993,270.0,0.39644660940672627,3.292893218813452
1981,1,1,17,0,513,17,16.5,67.480868470902507,66.82050206112552,84.35276994203626,236.9169624165738,0.0,10.054165316352766,235.15249438861579,1.0,10.054165316352766,18.968144489092403,4.0,11.699999999999999,5.2000000000000002,209.18772774487564,209.62841030028096,210.47273180356112,210.87898104641266,211.26020132326792,211.62019537021058,2.4884451761476418,2.7099594244427396,2.7981959566522558,3.0400845443944644,3.4063621430540918,3.8009784579313401,21.226400160421761,270.0,0.5689729408710247,3.067842923401609
