,Day_M,GTIBackavg_M,GTIFrontavg_M,Hour_M,IMT1_M,IMT2_M,IMT3_M,IMT4_M,IMT5_M,IMT6_M,Minute_M,Month_M,Year_M,CM11_1,CM11_2,Day,Hour,IMT1,IMT2,IMT3,IMT4,IMT5,IMT6,Minute,Month,Year,Day_R,Hour_R,IMT1_Rad,IMT2_Rad,IMT3_Rad,IMT4_Rad,IMT5_Rad,IMT6_Rad,Minute_R,Month_R,Year_R,GTIFrontavg,GTIBackavg,GTIFrontavg_Rad,GTIBackavg_Rad
2017-10-30 09:40:00,30.0,18.8353712869,71.1608571169,9.0,17.9102623723,71.2414285182,17.371017567,18.4117373003,71.0802857156,21.6484679081,40.0,10.0,2017.0,62.168766,66.096202,30.0,9.0,13.898828,69.017226,16.487826,14.988934,67.586468,20.371324,42.0,10.0,2017.0,30.0,9.0,19.44826,74.95124,19.28428,19.99796,75.10252,23.38055,40.0,10.0,2017.0,68.301847,16.436728,75.02688,20.5277625
2017-10-30 09:45:00,30.0,19.9454009854,75.361868317,9.0,18.9684746964,75.4453009631,18.3945668505,19.4956325517,75.2784356709,22.922929843,45.0,10.0,2017.0,73.235752,77.628916,30.0,9.0,16.692222,82.302876,18.32738,16.828484,80.940242,22.96032,47.0,10.0,2017.0,30.0,9.0,20.45219,79.37761,20.44668,21.15012,79.55878,24.60915,45.0,10.0,2017.0,81.621559,18.7021015,79.468195,21.664535
2017-10-30 09:50:00,30.0,19.2238007812,72.6384615055,9.0,18.2839120348,72.7196613354,17.7295739495,18.7899247127,72.5572616756,22.0917924278,50.0,10.0,2017.0,77.630544,81.932762,30.0,9.0,17.78233,88.162186,18.668034,16.760352,86.935816,23.164716,52.0,10.0,2017.0,30.0,9.0,20.48643,76.51965,19.70645,20.38111,76.70133,23.76609,50.0,10.0,2017.0,87.549001,19.093858,76.61049,21.08502
2017-10-30 09:55:00,30.0,15.9594416548,60.3049096631,9.0,15.1787190981,60.3758648577,14.7187360354,15.5994537376,60.2339544686,18.340857748,55.0,10.0,2017.0,78.28211,82.277618,30.0,9.0,18.736168,90.001724,18.39551,16.2153,88.979764,22.210876,57.0,10.0,2017.0,30.0,9.0,16.7035,63.46819,17.42324,17.87702,63.61226,20.2754,55.0,10.0,2017.0,89.490744,18.8894635,63.540225,18.06979
2017-10-30 10:00:00,30.0,17.4323232664,65.8566784719,10.0,16.5714393899,65.9321194381,16.0746824575,17.0409827264,65.7812375058,20.0421884919,0.0,10.0,2017.0,83.002184,87.26974,30.0,10.0,20.235062,95.792924,19.621878,17.237272,95.043466,23.30098,2.0,10.0,2017.0,30.0,10.0,17.89036,69.33611,17.80281,18.47509,69.42227,21.5876,0.0,10.0,2017.0,95.418195,20.098798,69.37919,18.938965
2017-10-30 10:05:00,30.0,13.539993407,51.1777217993,10.0,12.8884704382,51.2397188554,12.4904632797,13.2319840132,51.1157247432,15.549055897,5.0,10.0,2017.0,65.262672,67.991396,30.0,10.0,16.215302,75.489722,16.079038,13.217514,74.808408,17.714192,7.0,10.0,2017.0,30.0,10.0,14.05744,53.75974,14.00148,14.50719,53.88138,16.79266,5.0,10.0,2017.0,75.149065,15.8065115,53.82056,14.8396925
2017-10-30 10:10:00,30.0,15.9079825667,60.1290977084,10.0,15.1441559814,60.1990499499,14.6754514071,15.5456209136,60.0591454669,18.2667019646,10.0,10.0,2017.0,60.54301,64.204622,30.0,10.0,14.648276,69.085362,16.010908,13.762564,67.72273,18.736166,12.0,10.0,2017.0,30.0,10.0,16.91456,63.25373,16.37007,16.9326,63.30319,19.71609,10.0,10.0,2017.0,68.404046,15.7894785,63.27846,17.48333
2017-10-30 10:15:00,30.0,21.0268293816,79.5113832245,10.0,20.0322014724,79.5961616071,19.4004636819,20.5431879421,79.4266048419,24.1314644301,15.0,10.0,2017.0,83.00257,88.1308,30.0,10.0,20.711982,94.907214,21.529562,20.098798,93.680838,26.707556,17.0,10.0,2017.0,30.0,10.0,22.52748,83.76176,21.74771,22.50138,83.90654,25.75081,15.0,10.0,2017.0,94.294026,22.2619745,83.83415,23.131845
2017-10-30 10:20:00,30.0,22.3782611517,84.6238149936,10.0,21.3214518992,84.712026189,20.6478667486,21.8630243328,84.5356037982,25.6807016263,20.0,10.0,2017.0,82.514342,86.925912,30.0,10.0,20.57572,94.839062,21.393296,19.621878,93.817098,26.230636,22.0,10.0,2017.0,30.0,10.0,23.89701,89.199,23.08322,23.89392,89.38663,27.42219,20.0,10.0,2017.0,94.32808,21.9553825,89.292815,24.574085
2017-10-30 10:25:00,30.0,16.2816512378,61.5920016187,10.0,15.5244892269,61.6623531528,15.025825958,15.904045719,61.5216500846,18.6722440472,25.0,10.0,2017.0,65.588326,68.680078,30.0,10.0,16.760352,75.966642,17.577932,15.26146,74.944672,20.030664,27.0,10.0,2017.0,30.0,10.0,17.17992,64.73906,18.25888,18.9832,64.81104,21.68377,25.0,10.0,2017.0,75.455657,17.407602,64.77505,19.0264425
2017-10-30 10:30:00,30.0,20.6579520426,78.0633036681,10.0,19.6515946987,78.1465197687,19.0519177195,20.1900662052,77.9800875676,23.7382295468,30.0,10.0,2017.0,89.187108,93.983264,30.0,10.0,22.551532,102.606064,22.619666,20.916376,101.788506,27.32074,32.0,10.0,2017.0,30.0,10.0,21.4588,82.21929,23.41831,24.38706,82.25195,27.93233,30.0,10.0,2017.0,102.197285,23.3520785,82.23562,24.299125
2017-10-30 10:35:00,30.0,25.8922584072,98.1233874928,10.0,24.8061946711,98.2211806324,23.9265897222,25.2611373072,98.0255943533,29.5751119285,35.0,10.0,2017.0,98.952118,104.65535,30.0,10.0,24.527346,112.28074,25.753714,24.527348,110.91812,32.158076,37.0,10.0,2017.0,30.0,10.0,27.40606,103.3642,27.67527,28.52715,103.5244,32.83438,35.0,10.0,2017.0,111.59943,26.741621,103.4443,29.110715
2017-10-30 10:40:00,30.0,30.9761385201,117.869343832,10.0,29.9753539134,117.98013713,28.7050299678,30.1451759107,117.758550535,35.0789942885,40.0,10.0,2017.0,111.80938,119.11434,30.0,10.0,27.048212,124.5444,29.228422,29.024026,123.11364,38.221784,42.0,10.0,2017.0,30.0,10.0,32.761,123.7738,31.49919,32.49536,123.8674,37.65129,40.0,10.0,2017.0,123.82902,30.880611,123.8206,33.60171
2017-10-30 10:45:00,30.0,34.0212125647,129.765405168,10.0,33.1145865164,129.882961214,31.578775723,33.0595907982,129.647849121,38.3318972213,45.0,10.0,2017.0,112.460382,119.80288,30.0,10.0,27.048214,123.93126,29.56908,29.637212,122.36418,39.107492,47.0,10.0,2017.0,30.0,10.0,35.25341,136.1731,34.61466,35.70664,136.494,41.20385,45.0,10.0,2017.0,123.14772,31.3404995,136.33355,36.69464
2017-10-30 10:50:00,30.0,24.4398686463,92.5080680479,10.0,23.3458977205,92.6009255566,22.5659061177,23.8616225043,92.4152105392,27.9860482427,50.0,10.0,2017.0,76.329842,80.729218,30.0,10.0,18.46364,85.096256,20.439454,19.213088,83.93803,25.208662,52.0,10.0,2017.0,30.0,10.0,25.31005,97.35297,26.77862,27.73777,97.55585,31.47305,50.0,10.0,2017.0,84.517143,20.831211,97.45441,27.8248725
2017-10-30 10:55:00,30.0,13.5670409755,51.3205339681,10.0,12.9372611489,51.3804872868,12.5206268298,13.2520525962,51.2605806494,15.5582233269,55.0,10.0,2017.0,58.91557,61.106338,30.0,10.0,14.78454,68.540308,15.125194,12.536198,67.85899,16.487826,57.0,10.0,2017.0,30.0,10.0,14.07909,53.72572,14.00578,14.47725,53.80239,16.98459,55.0,10.0,2017.0,68.199649,14.7334395,53.764055,14.8866775
2017-10-30 11:00:00,30.0,15.9425098555,60.3207140964,11.0,15.2121444566,60.3885761131,14.7155118508,15.5698210843,60.2528520797,18.2725620304,0.0,10.0,2017.0,70.145334,73.155472,30.0,11.0,17.169144,81.212774,17.509802,15.32959,80.531456,20.57572,2.0,10.0,2017.0,30.0,11.0,16.68572,63.36354,16.25797,16.85108,63.44998,19.79014,0.0,10.0,2017.0,80.872115,17.646064,63.40676,17.3962275
2017-10-30 11:05:00,30.0,18.150660711,68.6620053896,11.0,17.3018728847,68.736698268,16.7472712534,17.7298974694,68.5873125112,20.8236012365,5.0,10.0,2017.0,79.747596,83.483306,30.0,11.0,19.417484,92.386338,19.621878,17.577932,91.70502,23.70977,7.0,10.0,2017.0,30.0,11.0,19.17242,72.15733,18.60789,19.25555,72.24046,22.55287,5.0,10.0,2017.0,92.045679,20.081766,72.198895,19.8971825
2017-10-30 11:10:00,30.0,15.9130775609,60.1832664025,11.0,15.1607192474,60.250890402,14.6806880358,15.5464350351,60.115642403,18.2644679252,10.0,10.0,2017.0,68.680584,72.29482,30.0,11.0,16.487828,79.782006,16.828484,14.307618,79.032564,19.69001,12.0,10.0,2017.0,30.0,11.0,16.55895,63.23914,16.4995,17.09916,63.3584,19.89847,10.0,10.0,2017.0,79.407285,16.828485,63.29877,17.51402
2017-10-30 11:15:00,30.0,16.6272735968,62.8828273504,11.0,15.8405033114,62.9526395812,15.339415812,16.2443124374,62.8130151196,19.0848628262,15.0,10.0,2017.0,70.47083,73.843996,30.0,11.0,17.305408,82.507268,17.305406,14.988934,81.757826,20.098796,17.0,10.0,2017.0,30.0,11.0,17.10034,66.0199,17.14355,17.75637,66.08311,20.639,15.0,10.0,2017.0,82.132547,17.424636,66.051505,18.159815
2017-10-30 11:20:00,30.0,10.872526892,41.1161635951,11.0,10.3572507966,41.1656333979,10.0300588419,10.6224207724,41.0666937923,12.480377157,20.0,10.0,2017.0,50.940812,53.188332,30.0,11.0,12.127412,59.410682,12.808724,10.0834652,58.593108,13.762566,22.0,10.0,2017.0,30.0,11.0,11.22744,43.08314,11.26118,11.68692,43.13788,13.54244,20.0,10.0,2017.0,59.001895,12.1955418,43.11051,11.929495
2017-10-30 11:25:00,30.0,12.7951494605,48.3772463107,11.0,12.1836388416,48.4338971405,11.8024737546,12.502110916,48.3205954809,14.6923743299,25.0,10.0,2017.0,52.080062,54.737508,30.0,11.0,12.5362,60.092002,13.762566,11.30983,59.27442,15.261458,27.0,10.0,2017.0,30.0,11.0,13.43273,50.76006,13.22057,13.69795,50.79592,16.00226,25.0,10.0,2017.0,59.683211,13.2175135,50.77799,14.0883775
2017-10-30 11:30:00,30.0,13.8733825887,52.4561523203,11.0,13.2118426708,52.5165896709,12.7974154098,13.5552118511,52.3957149696,15.929060423,30.0,10.0,2017.0,55.009566,58.007988,30.0,11.0,13.49004,62.88539,14.9208,12.5362,61.86342,16.555956,32.0,10.0,2017.0,30.0,11.0,14.68166,55.00924,14.35559,14.87046,55.15768,17.19111,30.0,10.0,2017.0,62.374405,14.375749,55.08346,15.274705
2017-10-30 11:35:00,30.0,16.8376640144,63.6600277173,11.0,16.0330842411,63.7302637466,15.5313891574,16.4518342571,63.589791688,19.3343484021,35.0,10.0,2017.0,61.194074,64.893206,30.0,11.0,14.035092,68.812834,16.351564,14.716408,67.586468,19.8944,37.0,10.0,2017.0,30.0,11.0,17.6841,66.90508,17.10519,17.69557,66.9287,21.08525,35.0,10.0,2017.0,68.199651,16.249366,66.91689,18.3925275
2017-10-30 11:40:00,30.0,15.5322162015,58.7232439565,11.0,14.7890773685,58.7892637341,14.3269939623,15.1765989289,58.657224179,17.8361945461,40.0,10.0,2017.0,58.75282,61.96699,30.0,11.0,13.762564,67.109546,15.465854,13.285646,66.087574,18.122986,42.0,10.0,2017.0,30.0,11.0,15.80174,61.67743,15.9293,16.50205,61.83915,19.26061,40.0,10.0,2017.0,66.59856,15.1592625,61.75829,16.873425
2017-10-30 11:45:00,30.0,13.6017332013,51.4585337399,11.0,12.9699974022,51.5178670869,12.5508851014,13.2853248594,51.399200393,15.6007254424,45.0,10.0,2017.0,57.613568,60.073552,30.0,11.0,13.762566,67.17768,14.580142,12.127412,66.496362,16.351566,47.0,10.0,2017.0,30.0,11.0,13.96319,53.99528,13.90042,14.4413,54.03587,16.99629,45.0,10.0,2017.0,66.837021,14.2054215,54.015575,14.8253
2017-10-30 11:50:00,30.0,10.636917465,40.2530348292,11.0,10.1487650281,40.3013469013,9.8165419381,10.387993957,40.2047227571,12.1943689366,50.0,10.0,2017.0,48.499558,49.573592,30.0,11.0,12.5362,57.026082,12.876858,9.81094,56.54916,12.740594,52.0,10.0,2017.0,30.0,11.0,11.32255,42.13354,10.94265,11.35407,42.16235,13.12997,50.0,10.0,2017.0,56.787621,11.991148,42.147945,11.68731
2017-10-30 11:55:00,30.0,11.8992828092,45.016679254,11.0,11.3456845234,45.0698653962,10.9797400846,11.6227764319,44.9634931118,13.6489301968,55.0,10.0,2017.0,54.033064,55.942422,30.0,11.0,14.035092,63.22605,14.44388,11.4460924,62.612866,14.9208,57.0,10.0,2017.0,30.0,11.0,12.26114,47.17607,12.27666,12.71187,47.25696,14.95031,55.0,10.0,2017.0,62.919458,13.7114661,47.216515,13.049995
2017-10-30 12:00:00,30.0,12.130167714,45.8861214901,12.0,11.5635488424,45.9402169397,11.1922348893,11.8488959325,45.8320260404,13.9159911918,0.0,10.0,2017.0,50.940814,52.844072,30.0,12.0,13.217514,59.27442,13.694434,10.4922548,58.593104,13.626302,2.0,10.0,2017.0,30.0,12.0,12.75446,48.08199,13.77009,14.17128,48.17068,15.77431,0.0,10.0,2017.0,58.933762,12.7576262,48.126335,14.117535
2017-10-30 12:05:00,30.0,13.9495473351,52.7377824822,12.0,13.2807272605,52.7985675253,12.8667960699,13.6305984348,52.6769974391,16.0200675753,5.0,10.0,2017.0,70.797096,74.189054,30.0,12.0,17.03288,80.940246,17.44167,14.988932,79.986402,20.030666,7.0,10.0,2017.0,30.0,12.0,14.34484,55.22615,14.35552,14.88158,55.33871,17.32059,5.0,10.0,2017.0,80.463324,17.373537,55.28243,15.2256325
2017-10-30 12:10:00,30.0,24.5719022095,93.0008321725,12.0,23.4567494742,93.0931507414,22.6797765754,23.9927813954,92.9085136036,28.1583013929,10.0,10.0,2017.0,95.698402,101.558374,30.0,12.0,22.279006,106.35332,24.391084,23.369112,105.05878,30.99984,12.0,10.0,2017.0,30.0,12.0,25.35658,97.9853,24.9765,25.77163,97.97665,30.06434,10.0,10.0,2017.0,105.70605,25.2597605,97.980975,26.5422625
2017-10-30 12:15:00,30.0,25.6833395097,97.3407740316,12.0,24.5847483359,97.4363297491,23.7225817997,25.0605302234,97.2452183141,29.36549768,15.0,10.0,2017.0,96.674578,102.418678,30.0,12.0,23.573508,108.39724,24.868004,23.7779,107.51154,31.204234,17.0,10.0,2017.0,30.0,12.0,27.18082,102.5313,26.64536,27.65394,102.6763,32.42749,15.0,10.0,2017.0,107.95439,25.8559115,102.6038,28.4769025
2017-10-30 12:20:00,30.0,23.6856422783,89.5948536878,12.0,22.576645,89.6848364361,21.8539620966,23.1366347042,89.5048709395,27.1753273124,20.0,10.0,2017.0,89.675914,94.50024,30.0,12.0,21.938352,100.5621,23.573506,22.074614,99.472002,28.887764,22.0,10.0,2017.0,30.0,12.0,24.87828,94.24111,24.46812,25.3605,94.47547,29.06387,20.0,10.0,2017.0,100.017051,24.118559,94.35829,25.9426925
2017-10-30 12:25:00,30.0,25.0835892926,95.0071545764,12.0,23.9772816453,95.1013570905,23.1604605342,24.4841608439,94.9129520624,28.7124541471,25.0,10.0,2017.0,95.37196,100.69672,30.0,12.0,23.23285,107.10276,24.322952,22.892192,106.42144,30.11413,27.0,10.0,2017.0,30.0,12.0,26.62106,100.1729,25.87972,26.71705,100.304,30.79829,25.0,10.0,2017.0,106.7621,25.140531,100.23845,27.50403
2017-10-30 12:30:00,30.0,20.6814689315,78.1647537292,12.0,19.6821325876,78.2468675813,19.075818522,20.210936467,78.0826398772,23.7569881493,30.0,10.0,2017.0,77.469268,80.90153,30.0,12.0,19.349352,87.889668,20.166928,18.122984,87.208336,23.573506,32.0,10.0,2017.0,30.0,12.0,21.61937,82.28731,21.6158,22.43497,82.41466,25.76476,30.0,10.0,2017.0,87.549002,20.3031925,82.350985,22.858725
2017-10-30 12:35:00,30.0,15.9827300705,60.4271324256,12.0,15.2220671264,60.4954329985,14.7449650925,15.6163262227,60.3588318526,18.3475618406,35.0,10.0,2017.0,63.309916,65.92609,30.0,12.0,15.874642,72.696332,16.760354,14.239488,72.015016,18.599906,37.0,10.0,2017.0,30.0,12.0,16.49285,63.47887,16.40704,17.0194,63.51737,19.86524,35.0,10.0,2017.0,72.355674,16.3685975,63.49812,17.4461325
2017-10-30 12:40:00,30.0,15.6083183595,59.0490759561,12.0,14.8885311575,59.1162061085,14.405759261,15.2446667877,58.9819458038,17.8943162317,40.0,10.0,2017.0,61.682386,64.204752,30.0,12.0,14.85267,70.311726,16.079036,13.762566,69.494144,18.531772,42.0,10.0,2017.0,30.0,12.0,16.45282,61.86604,16.02072,16.55264,61.91621,19.35421,40.0,10.0,2017.0,69.902935,15.806511,61.891125,17.0950975
2017-10-30 12:45:00,30.0,13.6077742425,51.4567875287,12.0,12.9649000508,51.5172913406,12.5551954154,13.2946944562,51.3962837167,15.6163070477,45.0,10.0,2017.0,52.24286,54.221166,30.0,12.0,13.01312,60.432658,14.30762,11.854884,59.819474,15.39772,47.0,10.0,2017.0,30.0,12.0,14.05389,54.09326,14.03656,14.53211,54.10741,16.94834,45.0,10.0,2017.0,60.126066,13.643336,54.100335,14.892725
2017-10-30 12:50:00,30.0,13.3905555583,50.6625805313,12.0,12.7746513245,50.7223993657,12.3592792234,13.0782468012,50.6027616969,15.3500448842,50.0,10.0,2017.0,58.427378,60.417872,30.0,12.0,14.307618,67.586466,14.648276,12.127408,66.905152,16.147168,52.0,10.0,2017.0,30.0,12.0,13.78919,53.1386,13.80015,14.29193,53.15602,16.6848,50.0,10.0,2017.0,67.245809,14.3076175,53.14731,14.6415175
2017-10-30 12:55:00,30.0,15.4725273857,58.4982215068,12.0,14.7357617919,58.5655851804,14.2741591934,15.1179622503,58.4308578331,17.7622263072,55.0,10.0,2017.0,66.076318,68.851936,30.0,12.0,15.942774,75.830378,16.351562,13.898828,75.353456,18.736164,57.0,10.0,2017.0,30.0,12.0,16.02297,61.4661,15.87435,16.39742,61.58692,19.23236,55.0,10.0,2017.0,75.591917,16.232332,61.52651,16.881775
2017-10-30 13:00:00,30.0,19.0838339982,72.1100568083,13.0,18.1505194895,72.1889624516,17.5991778712,18.652597006,72.031151165,21.9330416262,0.0,10.0,2017.0,77.956334,81.93307,30.0,13.0,18.531772,88.298448,19.28122,17.577932,87.617132,23.573508,2.0,10.0,2017.0,30.0,13.0,20.18518,75.84975,19.802,20.46613,75.93582,23.81189,0.0,10.0,2017.0,87.95779,19.741108,75.892785,21.0663
2017-10-30 13:05:00,30.0,21.2052029588,80.1302530629,13.0,20.169524767,80.2151778084,19.5561045316,20.7256514707,80.0453283173,24.3695310657,5.0,10.0,2017.0,79.909496,84.687318,30.0,13.0,19.008694,90.206132,20.303194,18.736168,89.388554,25.208664,7.0,10.0,2017.0,30.0,13.0,22.36559,84.62097,21.61724,22.36433,84.76521,26.28192,5.0,10.0,2017.0,89.797343,20.81418,84.69309,23.15727
2017-10-30 13:10:00,30.0,18.391799725,69.5164364162,13.0,17.5028603025,69.5937474475,16.9640137079,17.9736525457,69.4391253849,21.1266723436,10.0,10.0,2017.0,67.05262,70.745156,30.0,13.0,16.079036,75.83038,17.918588,16.079038,75.080934,21.461428,12.0,10.0,2017.0,30.0,13.0,18.9802,73.13296,21.52022,22.52169,73.26307,25.45361,10.0,10.0,2017.0,75.455657,17.8845225,73.198015,22.11893
2017-10-30 13:15:00,30.0,16.4232253877,62.101613052,13.0,15.6440451376,62.1730046231,15.1522434881,16.0462385814,62.0302214809,18.8503743438,15.0,10.0,2017.0,65.91358,69.02408,30.0,13.0,16.62409,76.034774,17.441672,15.125196,75.557856,19.75814,17.0,10.0,2017.0,30.0,13.0,16.92731,65.256,16.86998,17.46048,65.41227,20.31977,15.0,10.0,2017.0,75.796315,17.2372745,65.334135,17.894385
2017-10-30 13:20:00,30.0,16.8173860014,63.5592312594,13.0,16.0053105776,63.6321889463,15.5130408366,16.435380135,63.4862735724,19.3158124562,20.0,10.0,2017.0,70.470706,72.81108,30.0,13.0,17.646064,81.2809,17.986722,15.465854,81.21277,20.303192,22.0,10.0,2017.0,30.0,13.0,17.58031,67.00001,17.37947,18.05111,67.12597,21.01926,20.0,10.0,2017.0,81.246835,17.850458,67.06299,18.5075375
2017-10-30 13:25:00,30.0,16.9570390598,64.0741708866,13.0,16.1295393525,64.1478641242,15.6392568614,16.5739519505,64.0004776491,19.4854080748,25.0,10.0,2017.0,75.678666,78.663472,30.0,13.0,18.736168,86.390766,18.8043,16.2153,86.254502,21.597692,27.0,10.0,2017.0,30.0,13.0,17.91651,67.33272,17.71585,18.32401,67.50411,21.34843,25.0,10.0,2017.0,86.322634,18.838365,67.418415,18.8262
2017-10-30 13:30:00,30.0,21.6178054028,81.674651594,13.0,20.5558122675,81.7619183703,19.9360418221,21.1309789158,81.5873848177,24.848388606,30.0,10.0,2017.0,85.605388,90.195114,30.0,13.0,20.507586,96.610496,21.188902,19.485616,95.997318,26.094374,32.0,10.0,2017.0,30.0,13.0,23.04383,86.115,22.18707,22.98337,86.27832,26.62432,30.0,10.0,2017.0,96.303907,21.8191195,86.19666,23.7096475
2017-10-30 13:35:00,30.0,21.474169234,81.1289676664,13.0,20.4171991265,81.2161155955,19.8029486512,20.9910763664,81.0418197374,24.685452792,35.0,10.0,2017.0,89.509102,94.151714,30.0,13.0,21.802086,101.107178,22.41527,20.64385,100.562132,27.388872,37.0,10.0,2017.0,30.0,13.0,22.11357,85.55402,22.00212,22.68217,85.80507,26.33565,35.0,10.0,2017.0,100.834655,23.0625195,85.679545,23.2833775
2017-10-30 13:40:00,30.0,22.6744091169,85.772995279,13.0,21.6282867442,85.8641830882,20.931157773,22.1476160989,85.6818074698,25.9905758515,40.0,10.0,2017.0,92.923756,97.763186,30.0,13.0,22.483402,105.058784,22.75593,21.257036,104.37748,28.206448,42.0,10.0,2017.0,30.0,13.0,24.09677,90.27758,23.529,24.35524,90.45804,28.26001,40.0,10.0,2017.0,104.718132,23.675704,90.36781,25.060255
2017-10-30 13:45:00,30.0,25.2665063526,95.817265469,13.0,24.2536677805,95.9164186988,23.3707213325,24.6429627332,95.7181122392,28.7986735643,45.0,10.0,2017.0,104.96306,110.49642,30.0,13.0,25.549318,118.14006,25.344924,23.846032,117.79938,31.613024,47.0,10.0,2017.0,30.0,13.0,25.92577,100.846,25.96729,26.7485,100.9543,31.14744,45.0,10.0,2017.0,117.96972,26.5883245,100.90015,27.44725
