,Day_M,GTIBackavg_M,GTIFrontavg_M,Hour_M,IMT1_M,IMT2_M,IMT3_M,IMT4_M,IMT5_M,IMT6_M,Minute_M,Month_M,Year_M,CM11_1,CM11_2,Day,Hour,IMT1,IMT2,IMT3,IMT4,IMT5,IMT6,Minute,Month,Year,Day_R,Hour_R,IMT1_Rad,IMT2_Rad,IMT3_Rad,IMT4_Rad,IMT5_Rad,IMT6_Rad,Minute_R,Month_R,Year_R,GTIFrontavg,GTIBackavg,GTIFrontavg_Rad,GTIBackavg_Rad
2017-11-13 15:20:00,13.0,11.0258227104,271.932974992,15.0,7.75075998384,271.089271029,9.68511888869,11.6882053787,272.776678955,14.9792065905,20.0,11.0,2017.0,19.460966,18.695888,13.0,15.0,4.6827272,256.1248,6.786561,3.393281,279.94564,4.6827272,22.0,11.0,2017.0,13.0,15.0,15.86942,298.9591,13.62967,12.71246,300.5988,11.4421,20.0,11.0,2017.0,268.03522,4.8863241,299.77895,13.4134125
2017-11-13 15:25:00,13.0,9.42995720233,251.378256943,15.0,7.14445720478,250.547504257,8.25336980429,9.66183323107,252.209009628,12.6601685692,25.0,11.0,2017.0,18.975192,18.525098,13.0,15.0,4.6151388,236.32208,6.7869684,3.3934844,259.1263,4.4793882,27.0,11.0,2017.0,13.0,15.0,16.15012,278.8021,12.97868,12.05455,280.7394,10.6235,25.0,11.0,2017.0,247.72419,4.81874495,279.77075,12.9517125
2017-11-13 15:30:00,13.0,7.44458719272,235.751789878,15.0,6.30883906397,234.935756376,6.66847806299,7.41225798301,236.567823379,9.38877366089,30.0,11.0,2017.0,17.029488,16.638738,13.0,15.0,4.751209,223.03524,6.7874412,3.3937206,245.02656,4.0724646,32.0,11.0,2017.0,13.0,15.0,16.66565,265.1685,13.24056,12.30207,266.7966,11.05003,30.0,11.0,2017.0,234.0309,4.75120885,265.98255,13.3145775
2017-11-13 15:35:00,13.0,5.993942601,218.2138601,15.0,5.58574951868,217.416170626,5.59859978502,5.91760527929,219.011549574,6.873815821,35.0,11.0,2017.0,16.380894,16.295818,13.0,15.0,4.7516814,206.7659,6.6523494,3.394058,227.80902,4.0049864,37.0,11.0,2017.0,13.0,15.0,17.81721,247.1545,14.53903,13.20254,249.132,12.29911,35.0,11.0,2017.0,217.28746,4.7007688,248.14325,14.4644725
2017-11-13 15:40:00,13.0,5.97584114858,199.677749369,15.0,5.57465431211,198.911662036,5.58340419481,5.90086105339,200.443836702,6.84444503403,40.0,11.0,2017.0,17.029618,16.295796,13.0,15.0,4.7519818,189.26458,6.2454596,3.3942726,200.66924,3.3942726,42.0,11.0,2017.0,13.0,15.0,18.55754,229.5958,13.73639,12.35753,230.7649,10.92127,40.0,11.0,2017.0,194.96691,4.44649665,230.18035,13.8931825
2017-11-13 15:45:00,13.0,5.81853418844,181.082351895,15.0,5.43174269311,180.355819985,5.4375646875,5.74627616474,181.808883805,6.6585532084,45.0,11.0,2017.0,17.029612,16.467324,13.0,15.0,5.0236604,171.55112,6.1098552,3.3943642,67.072516,3.3943642,47.0,11.0,2017.0,13.0,15.0,20.02899,211.4669,14.82837,13.07814,213.0267,11.97272,45.0,11.0,2017.0,119.311818,4.480561,212.2468,14.977055
2017-11-13 15:50:00,13.0,5.90338132501,163.420394489,15.0,5.51955802866,162.726795925,5.51940899864,5.83174954632,164.113993053,6.74280872643,50.0,11.0,2017.0,18.002644,18.01105,13.0,15.0,5.5668202,154.71684,6.1099244,3.3944026,85.06379,3.3944026,52.0,11.0,2017.0,13.0,15.0,22.91674,192.582,16.06749,13.96628,194.0343,12.39138,50.0,11.0,2017.0,119.890315,4.61638745,193.30815,16.3354725
2017-11-13 15:55:00,13.0,6.09206988775,146.687086721,15.0,5.70739971461,146.029068759,5.69921130311,6.02037737958,147.345104682,6.9412911537,55.0,11.0,2017.0,19.46228,19.726344,13.0,15.0,6.5172878,139.23912,6.5172878,3.3944204,139.91802,3.801751,57.0,11.0,2017.0,13.0,15.0,27.19458,176.2793,17.46216,14.93835,176.2708,12.79123,55.0,11.0,2017.0,139.57857,5.05768675,176.27505,18.09658
2017-11-13 16:00:00,13.0,6.12693485535,130.038763974,16.0,5.74976179082,129.426019943,5.734703726,6.05672470894,130.651508006,6.96654919566,0.0,11.0,2017.0,18.975956,19.211982,13.0,16.0,6.1778998,123.01486,6.3136768,3.3944506,108.622274,3.9375592,2.0,11.0,2017.0,13.0,16.0,32.00716,159.1396,21.33095,18.16967,160.0641,15.64559,0.0,11.0,2017.0,115.818567,4.9558966,159.60185,21.7883425
2017-11-13 16:05:00,13.0,5.69125294654,111.688048573,16.0,5.34311605401,111.130079602,5.32757007129,5.62646777612,112.246017544,6.46785788473,5.0,11.0,2017.0,16.057954,16.811936,13.0,16.0,6.789454,105.16853,6.789454,3.3947274,55.06211,3.3947274,7.0,11.0,2017.0,13.0,16.0,34.56536,138.2093,26.85172,23.11377,139.4656,19.46479,5.0,11.0,2017.0,80.11532,5.0920907,138.83745,25.99891
2017-11-13 16:10:00,13.0,4.97630327431,93.22365821,16.0,4.66969969159,92.7246559775,4.65765467297,4.91922715229,93.7226604425,5.65863158041,10.0,11.0,2017.0,12.977608,13.72559,13.0,16.0,6.3827626,63.962988,6.3827626,3.2592858,27.568036,3.3950948,12.0,11.0,2017.0,13.0,16.0,32.08812,118.0631,30.58309,29.35513,118.9988,26.77028,10.0,11.0,2017.0,45.765512,4.85497645,118.53095,29.699155
2017-11-13 16:15:00,13.0,4.12006669745,72.1790631876,16.0,3.86160602393,71.7425998215,3.85487808035,4.0719111986,72.6155265537,4.69187148692,15.0,11.0,2017.0,8.9226792,9.6085346,13.0,16.0,2.6483832,21.458764,3.9386294,1.7655888,20.236428,2.2409438,17.0,11.0,2017.0,13.0,16.0,24.93731,93.75784,24.67745,24.77551,94.49575,24.3191,15.0,11.0,2017.0,20.847596,2.6483863,94.126795,24.6773425
2017-11-13 16:20:00,13.0,3.58241530704,23.262860009,16.0,3.4166363732,23.1814460537,3.36931343426,3.55204859806,23.3442739642,3.99166282264,20.0,11.0,2017.0,6.3272916,6.6919732,13.0,16.0,1.426108,17.31703,3.3954968,0.81491812,16.366294,1.3581986,22.0,11.0,2017.0,13.0,16.0,5.591298,21.25137,5.42782,5.445385,26.84592,5.488795,20.0,11.0,2017.0,16.841662,1.74868038,24.048645,5.4883245
2017-11-13 16:25:00,13.0,3.19617468638,16.3817482066,16.0,3.06510780062,16.3464916808,3.0110414267,3.17236798077,16.4170047325,3.53618153744,25.0,11.0,2017.0,4.5427668,5.1477796,13.0,16.0,1.01866346,14.46503,3.3955478,0.271643,13.718012,0.67910956,27.0,11.0,2017.0,13.0,16.0,3.529301,17.23752,3.510163,3.624516,17.50471,3.802761,25.0,11.0,2017.0,14.091521,1.341240955,17.371115,3.61668525
2017-11-13 16:30:00,13.0,2.60909051346,13.1525626466,16.0,2.48908731636,13.0680035958,2.45410514574,2.58711760965,13.2371216973,2.90605198209,30.0,11.0,2017.0,3.082649,3.4319194,13.0,16.0,0.54330856,11.61326,2.7844656,-0.13583004,10.8661986,0.13582246,32.0,11.0,2017.0,13.0,16.0,2.898819,13.76676,2.819964,2.912485,13.89435,3.023563,30.0,11.0,2017.0,11.2397293,0.831941645,13.830555,2.91370775
2017-11-13 16:35:00,13.0,1.96806885531,9.91541055781,16.0,1.8775489774,9.85735479291,1.85116149864,1.95149442548,9.9734663227,2.19207051973,35.0,11.0,2017.0,1.7847706,2.0592408,13.0,16.0,0.0,8.8974246,2.3771716,-0.13583464,8.1503022,-0.0679202,37.0,11.0,2017.0,13.0,16.0,2.203889,10.38934,2.178234,2.255166,10.47532,2.427454,35.0,11.0,2017.0,8.5238634,0.54335419,10.43233,2.26618575
2017-11-14 06:50:00,14.0,1.55469259145,8.05560113493,6.0,1.48318565043,7.78690055813,1.46234063902,1.54159948081,8.32430171173,1.73164459555,50.0,11.0,2017.0,2.9258992,3.0945376,14.0,6.0,0.0,7.0772362,2.041511,0.0,6.3967328,0.0,52.0,11.0,2017.0,14.0,6.0,2.385622,8.258387,2.342319,2.335019,16.03852,2.347525,50.0,11.0,2017.0,6.7369845,0.51037775,12.1484535,2.35262125
2017-11-14 06:55:00,14.0,2.34383200327,15.1557919618,6.0,2.23602917604,11.7394183485,2.20460353916,2.32409301955,18.5721655752,2.61060227832,55.0,11.0,2017.0,5.0390138,4.8136918,14.0,6.0,0.4083021,10.7519554,2.5859134,-0.06805034,13.678121,0.0,57.0,11.0,2017.0,14.0,6.0,5.430691,12.57715,5.32834,5.39512,29.50879,5.507244,55.0,11.0,2017.0,12.2150382,0.73154129,21.04297,5.41534875
2017-11-14 07:00:00,14.0,3.01228613082,18.3429421111,7.0,2.87373824817,15.0874666042,2.83335011029,2.98691764587,21.5984176181,3.35513851893,0.0,11.0,2017.0,6.9895586,6.5328294,14.0,7.0,0.8166042,14.222522,2.8581146,0.0,17.420888,0.1361007,2.0,11.0,2017.0,14.0,7.0,6.350142,15.85341,6.203647,6.221962,30.0915,6.099732,0.0,11.0,2017.0,15.821705,0.952704875,22.972455,6.21887075
2017-11-14 07:05:00,14.0,3.44443541404,21.726008364,7.0,3.27356277432,17.0810517606,3.23613768696,3.41299823508,26.3709649675,3.8550429598,5.0,11.0,2017.0,9.427741,8.7677098,14.0,7.0,1.9734602,20.823408,3.402517,0.4763524,22.524666,0.9527049,7.0,11.0,2017.0,14.0,7.0,7.836695,34.81969,7.59844,7.60947,35.14117,7.408481,5.0,11.0,2017.0,21.674037,1.701258625,34.98043,7.6132715
2017-11-14 07:10:00,14.0,5.05668353536,51.4371317018,7.0,4.77876456257,51.1001512662,4.7428618696,5.0052496904,51.7741121374,5.69985801885,10.0,11.0,2017.0,22.75657,14.268992,14.0,7.0,5.3079272,30.554606,5.444028,2.4498126,31.43926,2.8581146,12.0,11.0,2017.0,14.0,7.0,17.59475,72.6864,17.031,16.59751,73.14975,14.85291,10.0,11.0,2017.0,30.996933,4.0149706,72.918075,16.5190425
2017-11-14 07:15:00,14.0,5.9188827977,63.8067428182,7.0,5.59437771902,63.416355006,5.55178988909,5.8588354401,64.1971306304,6.67052814259,15.0,11.0,2017.0,19.343066,16.503876,14.0,7.0,5.8523302,47.567194,5.7842794,2.5859134,34.90983,2.926165,17.0,11.0,2017.0,14.0,7.0,20.77164,86.06818,18.19148,16.77895,87.4405,12.86386,15.0,11.0,2017.0,41.238512,4.287172,86.75434,17.1514825
2017-11-14 07:20:00,14.0,6.28605954275,57.4492590808,7.0,5.97644012824,57.2117094757,5.90657699801,6.22912051562,57.686808686,7.03210052912,20.0,11.0,2017.0,17.880132,19.254508,14.0,7.0,5.0357052,54.508104,5.5120576,2.585902,38.584406,3.1983548,22.0,11.0,2017.0,14.0,7.0,15.21015,69.40607,12.23286,11.04252,70.56209,9.555623,20.0,11.0,2017.0,46.546255,4.0830049,69.98408,12.01028825
2017-11-14 07:25:00,14.0,6.90043021522,73.7432322997,7.0,6.5346756771,73.351635002,6.47618661698,6.83287690201,74.1348295975,7.75798166478,25.0,11.0,2017.0,21.618696,23.20855,14.0,7.0,5.8519898,67.229818,6.1241716,3.4023176,45.93126,3.5384072,27.0,11.0,2017.0,14.0,7.0,17.41924,89.56602,13.00756,11.77173,90.72217,10.46636,25.0,11.0,2017.0,56.580539,4.72922155,90.144095,13.1662225
2017-11-14 07:30:00,14.0,7.98913830743,58.6634955518,7.0,7.62204026204,58.4951077029,7.51467268859,7.92192597528,58.8318834006,8.89791430382,30.0,11.0,2017.0,22.593972,24.755778,14.0,7.0,5.0351796,54.298286,6.1238612,3.4021452,49.263066,3.9464906,32.0,11.0,2017.0,14.0,7.0,11.7851,65.60865,10.41343,10.1235,66.78571,9.893651,30.0,11.0,2017.0,51.780676,4.62691915,66.19718,10.55392025
2017-11-14 07:35:00,14.0,8.65850990663,52.2891933661,7.0,8.28561375415,52.2329008826,8.15169192474,8.59053692923,52.3454858496,9.60619701839,35.0,11.0,2017.0,21.293358,23.20828,14.0,7.0,4.7628382,49.465476,6.123649,3.4020272,48.785068,3.4020272,37.0,11.0,2017.0,14.0,7.0,10.81608,57.19783,10.01521,9.890505,58.25318,9.862172,35.0,11.0,2017.0,49.125272,4.4226354,57.725505,10.14599175
2017-11-14 07:40:00,14.0,9.2189018531,51.276444056,7.0,8.83893618586,51.3027949396,8.68434186085,9.14985974107,51.2500931725,10.2024696246,40.0,11.0,2017.0,20.31748,21.832312,14.0,7.0,4.7627684,49.532786,6.1235592,3.4019776,49.328668,3.4019776,42.0,11.0,2017.0,14.0,7.0,10.80097,53.82183,10.41592,10.7275,54.52224,11.35629,40.0,11.0,2017.0,49.430727,4.4225707,54.172035,10.82517
2017-11-14 07:45:00,14.0,9.9083454935,54.7477866754,7.0,9.49985153005,54.7755407476,9.33377468611,9.83411810499,54.7200326031,10.9656376528,45.0,11.0,2017.0,19.340556,21.142842,14.0,7.0,4.7627384,53.478748,6.1235208,3.4019558,53.614826,3.4019558,47.0,11.0,2017.0,14.0,7.0,11.31774,57.526,11.15778,11.44406,57.68641,12.06728,45.0,11.0,2017.0,53.546787,4.4225427,57.606205,11.496715
2017-11-14 07:50:00,14.0,10.0896744582,60.9477032979,7.0,9.65514276352,60.8821084538,9.49908469452,10.0104663174,61.013298142,11.1940040573,50.0,11.0,2017.0,16.901298,18.219184,14.0,7.0,5.375076,59.602114,6.1235046,3.401947,60.146426,3.401947,52.0,11.0,2017.0,14.0,7.0,12.13106,66.47522,11.46662,11.35443,68.58963,10.95607,50.0,11.0,2017.0,59.87427,4.57561865,67.532425,11.477045
2017-11-14 07:55:00,14.0,9.73231592795,80.4658219882,7.0,9.28123168485,80.2410347413,9.15317222093,9.64967960696,80.6906092352,10.845180199,55.0,11.0,2017.0,15.60028,16.671298,14.0,7.0,5.3070308,78.652916,6.191536,3.4019426,79.945656,3.4019426,57.0,11.0,2017.0,14.0,7.0,13.18387,89.67892,12.07346,11.86649,89.1591,11.55334,55.0,11.0,2017.0,79.299286,4.575613,89.41901,12.16929
2017-11-14 08:00:00,14.0,9.1109893715,97.759626825,8.0,8.50314622299,97.3772748452,8.47905927329,9.03079059382,98.1419788048,10.4309613959,0.0,11.0,2017.0,15.437258,16.327006,14.0,8.0,4.7627014,90.763498,6.1234736,3.4019296,92.124268,3.4019296,2.0,11.0,2017.0,14.0,8.0,13.15923,110.2657,11.73532,11.40713,112.0242,11.0802,0.0,11.0,2017.0,91.443883,4.42250855,111.14495,11.84547
2017-11-14 08:05:00,14.0,10.0830409314,76.5842636505,8.0,9.47281216849,76.350719607,9.4257557001,10.015886278,76.817807694,11.4177095788,5.0,11.0,2017.0,16.57444,17.35787,14.0,8.0,4.8986084,71.438082,6.66755,3.401814,72.526662,3.5378828,7.0,11.0,2017.0,14.0,8.0,12.43178,84.64241,11.64542,11.45993,86.56659,11.12821,5.0,11.0,2017.0,71.982372,4.6264638,85.6045,11.666335
2017-11-14 08:10:00,14.0,12.0244260826,92.5177345398,8.0,11.1896109834,92.2489333385,11.2224538365,11.9845678461,92.786535741,13.7010716645,10.0,11.0,2017.0,21.28659,22.169754,14.0,8.0,6.8033934,88.376062,8.6403084,5.0345096,89.668708,5.4427148,12.0,11.0,2017.0,14.0,8.0,14.91165,101.8795,14.73231,14.51835,103.5555,14.09933,10.0,11.0,2017.0,89.022385,6.48023155,102.7175,14.56541
2017-11-14 08:15:00,14.0,14.0637277041,104.765854276,8.0,12.990914343,104.461503532,13.1355223503,14.0823062671,105.070205021,16.0461678561,15.0,11.0,2017.0,27.136208,28.184668,14.0,8.0,8.6402806,100.009538,10.613258,6.667304,101.370236,7.2796066,17.0,11.0,2017.0,14.0,8.0,17.1655,114.1111,16.04459,15.96012,116.2109,15.85298,15.0,11.0,2017.0,100.689887,8.3001123,115.161,16.2557975
2017-11-14 08:20:00,14.0,15.0117563001,93.489124322,8.0,14.0765955814,93.3857389684,14.0925648117,15.0066609384,93.5925096755,16.8712038687,20.0,11.0,2017.0,28.436078,30.075034,14.0,8.0,8.7079882,89.9372,10.74892,6.9391788,90.617514,7.4834262,22.0,11.0,2017.0,14.0,8.0,17.44302,102.8626,16.75945,16.50588,104.3721,16.12295,20.0,11.0,2017.0,90.277357,8.4698783,103.61735,16.707825
2017-11-14 08:25:00,14.0,14.7767961972,88.5013994494,8.0,13.85755787,88.4012239451,13.8954924437,14.7922218005,88.6015749537,16.5619126746,25.0,11.0,2017.0,25.998674,28.184572,14.0,8.0,8.2996856,85.9902,9.8643836,6.2587824,86.670502,6.5989344,27.0,11.0,2017.0,14.0,8.0,16.98822,96.49124,17.01838,16.85543,99.13256,16.13816,25.0,11.0,2017.0,86.330351,7.7554465,97.8119,16.7500475
2017-11-14 08:30:00,14.0,15.560250606,92.347333032,8.0,14.60369158,92.239720759,14.6530191505,15.5880179036,92.454945305,17.39627379,30.0,11.0,2017.0,22.911322,24.91927,14.0,8.0,9.523997,92.314746,10.204284,6.1225708,93.607272,6.1225708,32.0,11.0,2017.0,14.0,8.0,17.95305,100.7086,18.106,17.8757,103.182,17.56845,30.0,11.0,2017.0,92.961009,7.99335565,101.9453,17.8758
2017-11-14 08:35:00,14.0,16.3352984205,101.344912015,8.0,15.0920292374,101.235780168,15.432304729,16.5224812645,101.454043862,18.2943784512,35.0,11.0,2017.0,21.286402,23.200698,14.0,8.0,9.7279576,102.177568,10.47626,6.1224914,103.674158,6.1224914,37.0,11.0,2017.0,14.0,8.0,18.69048,111.7379,17.8962,17.8159,113.9662,17.65953,35.0,11.0,2017.0,102.925863,8.1123001,112.85205,18.0155275
2017-11-14 08:40:00,14.0,16.1803705555,97.6619529398,8.0,15.0281475698,97.5532340571,15.319607435,16.3462934851,97.7706718225,18.0274337322,40.0,11.0,2017.0,23.236296,24.919268,14.0,8.0,9.7958068,99.59072,10.748178,6.6665886,100.951252,6.6665886,42.0,11.0,2017.0,14.0,8.0,18.07153,106.7838,17.37004,17.32311,109.6608,16.58481,40.0,11.0,2017.0,100.270986,8.4692905,108.2223,17.3373725
2017-11-14 08:45:00,14.0,18.3913901752,109.637972277,8.0,17.0551341636,109.508533077,17.4598034009,18.6195692406,109.767411477,20.4310538957,45.0,11.0,2017.0,26.648618,28.70012,14.0,8.0,11.836088,111.89868,12.720396,8.5709626,113.59924,8.5709626,47.0,11.0,2017.0,14.0,8.0,20.49981,119.7111,19.74971,19.59358,122.6714,18.80618,45.0,11.0,2017.0,112.74896,10.4246023,121.19125,19.66232
2017-11-14 08:50:00,14.0,20.1357804734,122.412301596,8.0,18.6038127599,122.267046844,19.1713027226,20.4509982303,122.557556349,22.3170081808,50.0,11.0,2017.0,28.923568,31.449904,14.0,8.0,13.604196,125.70274,14.420454,10.2031456,127.60732,9.658979,52.0,11.0,2017.0,14.0,8.0,23.00788,133.0596,21.75014,21.73431,135.8986,20.79626,50.0,11.0,2017.0,126.65503,11.97169365,134.4791,21.8221475
2017-11-14 08:55:00,14.0,22.540313401,136.136052717,8.0,20.7744086593,135.966823792,21.5523729601,22.9608015171,136.305281643,24.8736704673,55.0,11.0,2017.0,34.935878,38.32432,14.0,8.0,16.188294,135.492,15.984242,11.563072,137.26046,11.495054,57.0,11.0,2017.0,14.0,8.0,25.31211,147.0558,24.15713,24.06745,149.9996,23.23955,55.0,11.0,2017.0,136.37623,13.8076655,148.5277,24.19406
2017-11-14 09:00:00,14.0,25.2152814836,146.183510263,9.0,23.5304078786,146.211962705,24.0624380949,25.5255484087,146.155057821,27.742731552,0.0,11.0,2017.0,38.51067,42.448866,14.0,9.0,17.888724,149.9116,17.412598,12.787376,151.8841,12.583324,2.0,11.0,2017.0,14.0,9.0,27.63788,161.2763,27.12517,26.98886,164.1123,26.60922,0.0,11.0,2017.0,150.89785,15.1680055,162.6943,27.0902825
2017-11-14 09:05:00,14.0,27.762193925,182.238937063,9.0,24.996857141,182.034235368,27.0857038266,28.8436527459,182.443638758,30.1225619864,5.0,11.0,2017.0,39.485642,42.620738,14.0,9.0,19.180806,190.78774,19.72494,14.963746,193.98454,14.147544,7.0,11.0,2017.0,14.0,9.0,30.79996,195.8232,29.65444,29.82537,199.2137,28.96361,5.0,11.0,2017.0,192.38614,17.004259,197.51845,29.810845
2017-11-14 09:10:00,14.0,28.2294171146,197.569495045,9.0,24.968614421,197.051890505,27.9349411191,29.7041746265,198.087099584,30.3099382917,10.0,11.0,2017.0,42.89801,45.886068,14.0,9.0,19.724718,200.92008,20.812978,16.05184,204.45694,15.371676,12.0,11.0,2017.0,14.0,9.0,31.24288,209.5699,30.44876,30.7082,212.0997,29.07158,10.0,11.0,2017.0,202.68851,17.990303,210.8348,30.367855
2017-11-14 09:15:00,14.0,32.1543149955,231.693158251,9.0,28.3386122883,231.137154686,32.1365734378,34.0102510146,232.249161817,34.1318232412,15.0,11.0,2017.0,55.408198,58.945432,14.0,9.0,23.465486,248.5301,25.301914,20.948896,253.15518,19.860642,17.0,11.0,2017.0,14.0,9.0,35.96989,245.6633,35.38799,35.68494,248.5281,33.99582,15.0,11.0,2017.0,250.84264,22.3942345,247.0957,35.25966
2017-11-14 09:20:00,14.0,38.7933524028,292.610213781,9.0,33.9625839574,292.009078487,39.3304723023,41.368187958,293.211349074,40.5121653935,20.0,11.0,2017.0,74.902386,79.56317,14.0,9.0,28.226538,303.21426,30.130982,25.64194,308.85958,25.301862,22.0,11.0,2017.0,14.0,9.0,43.61534,307.8637,42.79825,43.51962,312.5029,40.8418,20.0,11.0,2017.0,306.03692,27.3253305,310.1833,42.6937525
2017-11-14 09:25:00,14.0,42.3953528678,295.927468553,9.0,37.7262570063,295.571913999,42.6932157091,44.765078424,296.283023108,44.3968603316,25.0,11.0,2017.0,86.270172,92.445286,14.0,9.0,31.557702,306.25942,31.421684,26.932876,311.83642,27.136914,27.0,11.0,2017.0,14.0,9.0,46.70204,311.7838,47.96273,48.53987,313.0853,46.21259,25.0,11.0,2017.0,309.04792,29.262294,312.43455,47.3543075
2017-11-14 09:30:00,14.0,44.4513835769,311.000424351,9.0,39.7691458489,310.616984574,44.9731690007,46.8632016124,311.383864128,46.2000178455,30.0,11.0,2017.0,87.400878,94.50016,14.0,9.0,33.051562,320.11048,32.235478,27.474964,326.02708,27.746994,32.0,11.0,2017.0,14.0,9.0,50.05944,324.9747,48.422,48.6301,329.5579,46.59647,30.0,11.0,2017.0,323.06878,30.1272495,327.2663,48.4270025
2017-11-14 09:35:00,14.0,40.829223715,264.420381139,9.0,37.077753522,264.065564284,40.869278815,42.548475004,264.775197995,42.821387519,35.0,11.0,2017.0,79.922498,86.418814,14.0,9.0,30.057882,263.44854,27.949752,23.12145,267.8008,24.005504,37.0,11.0,2017.0,14.0,9.0,45.36488,278.3481,43.49782,43.29783,282.5302,41.8429,35.0,11.0,2017.0,265.62467,26.283647,280.43915,43.5008575
