,Day_M,GTIBackavg_M,GTIFrontavg_M,Hour_M,IMT1_M,IMT2_M,IMT3_M,IMT4_M,IMT5_M,IMT6_M,Minute_M,Month_M,Year_M,CM11_1,CM11_2,Day,Hour,IMT1,IMT2,IMT3,IMT4,IMT5,IMT6,Minute,Month,Year,Day_R,Hour_R,IMT1_Rad,IMT2_Rad,IMT3_Rad,IMT4_Rad,IMT5_Rad,IMT6_Rad,Minute_R,Month_R,Year_R,GTIFrontavg,GTIBackavg,GTIFrontavg_Rad,GTIBackavg_Rad
2017-11-29 10:40:00,29.0,56.6521687764,631.17819401,10.0,50.9263472874,626.838059966,57.14604981,59.2355266505,635.518328053,59.3007513579,40.0,11.0,2017.0,63.486706,65.085106,29.0,10.0,30.0383,477.75846,40.436172,36.630414,492.30188,30.989738,42.0,11.0,2017.0,29.0,10.0,63.54647,635.1565,67.98308,61.63721,649.6818,32.32265,40.0,11.0,2017.0,485.03017,34.523656,642.41915,56.3723525
2017-11-29 10:45:00,29.0,57.5888337807,662.349281733,10.0,52.0044675644,658.158431374,58.7096939226,60.3563224375,666.540132091,59.2848511981,45.0,11.0,2017.0,57.802682,59.073514,29.0,10.0,30.37757,495.96306,41.794642,37.649154,512.00134,30.85328,47.0,11.0,2017.0,29.0,10.0,63.23028,665.0814,62.81395,62.75535,680.977,29.02875,45.0,11.0,2017.0,503.9822,35.1686615,673.0292,54.4570825
2017-11-29 10:50:00,29.0,62.3035569277,814.072983115,10.0,55.8158403685,809.468893987,63.9520757213,65.6401971185,818.677072243,63.8061145025,50.0,11.0,2017.0,54.392946,55.295528,29.0,10.0,33.435476,580.7035,47.570798,42.881676,601.63466,33.2316,52.0,11.0,2017.0,29.0,10.0,66.80543,821.4914,67.30791,66.84827,837.6362,27.47205,50.0,11.0,2017.0,591.16908,39.2798875,829.5638,57.108415
2017-11-29 10:55:00,29.0,61.3276741535,837.20558094,10.0,55.7907730721,832.710686238,63.3255074654,64.3735864883,841.700475642,61.8208295881,55.0,11.0,2017.0,51.307074,52.203558,29.0,10.0,33.70514,592.762,48.11137,42.810966,615.45862,32.889692,57.0,11.0,2017.0,29.0,10.0,65.85395,843.7509,68.61789,67.67856,858.3414,25.22387,55.0,11.0,2017.0,604.11031,39.379292,851.04615,56.8435675
2017-11-29 11:00:00,29.0,58.8195034974,834.698616058,11.0,53.3982040188,830.353798194,60.8808955751,61.8372588951,839.043433923,59.1616555006,0.0,11.0,2017.0,47.569316,48.07881,29.0,11.0,32.750322,592.6991,47.698594,42.262856,615.93686,32.070856,2.0,11.0,2017.0,29.0,11.0,62.93006,838.8816,68.37148,67.82634,854.6929,22.67522,0.0,11.0,2017.0,604.31798,38.695657,846.78725,55.450775
2017-11-29 11:05:00,29.0,59.8185605067,918.499107553,11.0,54.4084619652,914.379167638,62.5651198989,63.1016595907,922.619047467,59.1990005722,5.0,11.0,2017.0,43.830808,43.953352,29.0,11.0,34.24179,651.8168,51.2268,45.655718,678.31344,33.630328,7.0,11.0,2017.0,29.0,11.0,67.61747,922.6595,69.66255,68.65044,935.9093,19.88393,5.0,11.0,2017.0,665.06512,41.188659,929.2844,56.4535975
2017-11-29 11:10:00,29.0,46.3407466486,578.055494713,11.0,42.1011568463,574.462983539,47.3970573085,48.4871564623,581.648005886,47.3776159772,10.0,11.0,2017.0,35.549224,36.053018,29.0,11.0,24.049816,392.67834,32.745818,27.718468,407.217,21.332338,12.0,11.0,2017.0,29.0,11.0,53.45426,579.7471,52.97162,52.36961,595.4933,19.6631,10.0,11.0,2017.0,399.94767,26.46161,587.6202,44.6146475
2017-11-29 11:15:00,29.0,34.9100351878,259.093770382,11.0,32.2355237053,256.376922688,34.8657152266,35.998989044,261.810618075,36.5399127754,15.0,11.0,2017.0,31.813504,32.61712,29.0,11.0,19.156388,284.62716,24.862474,20.243186,294.40906,16.3032732,17.0,11.0,2017.0,29.0,11.0,36.74558,271.007,38.10611,35.36687,284.0865,16.53297,15.0,11.0,2017.0,289.51811,20.1413303,277.54675,31.6878825
2017-11-29 11:20:00,29.0,41.398024113,502.864274183,11.0,37.9260393225,499.690463461,42.5714226679,43.2543386531,506.038084905,41.8402958084,20.0,11.0,2017.0,34.73228,34.674264,29.0,11.0,23.09546,413.47654,33.692192,28.937246,427.13004,21.736898,22.0,11.0,2017.0,29.0,11.0,45.26367,503.2145,45.34916,44.77074,515.7744,16.53715,20.0,11.0,2017.0,420.30329,26.865449,509.49445,37.98018
2017-11-29 11:25:00,29.0,47.828697484,681.445892793,11.0,43.6448384931,677.784773229,49.7997801674,50.26460182,685.107012357,47.6055694555,25.0,11.0,2017.0,36.515798,36.560688,29.0,11.0,24.72571,462.38452,37.156498,32.197776,478.41548,23.774722,27.0,11.0,2017.0,29.0,11.0,54.17557,677.3639,54.01081,52.76104,691.2738,14.58303,25.0,11.0,2017.0,470.4,29.4636765,684.31885,43.8826125
2017-11-29 11:30:00,29.0,55.4359573072,854.59249384,11.0,51.0788507266,851.010827763,58.7188333935,58.4609811035,858.174159917,53.4851640054,30.0,11.0,2017.0,35.216376,34.499864,29.0,11.0,28.257546,562.0944,44.55998,39.193772,583.08376,28.053766,32.0,11.0,2017.0,29.0,11.0,62.69555,856.4617,63.0382,59.27849,869.7109,12.76607,30.0,11.0,2017.0,572.58908,35.016266,863.0863,49.4445775
2017-11-29 11:35:00,29.0,34.0204740452,399.044781834,11.0,30.9582297765,396.183276178,34.6733696106,35.5025157489,401.90628749,34.9477810446,35.0,11.0,2017.0,30.671426,30.722854,29.0,11.0,16.30212,275.98128,24.045624,19.90217,285.01538,15.487016,37.0,11.0,2017.0,29.0,11.0,38.19347,397.2192,37.76077,37.25237,407.6415,14.34127,35.0,11.0,2017.0,280.49833,18.9342325,402.43035,31.88697
2017-11-29 11:40:00,29.0,55.9521165431,855.054956797,11.0,51.5385856301,851.409919578,59.1980462561,58.9855540039,858.699994015,54.0862802825,40.0,11.0,2017.0,34.727878,33.811708,29.0,11.0,31.856868,630.20904,50.12872,44.15131,654.72996,31.041768,42.0,11.0,2017.0,29.0,11.0,63.11144,857.2285,65.10626,60.7893,868.6881,13.12391,40.0,11.0,2017.0,642.4695,39.2946665,862.9583,50.5327275
2017-11-29 11:45:00,29.0,57.7831480314,932.270802703,11.0,53.4907521507,928.89090795,61.7851032687,61.0663555926,935.650697456,54.7903811136,45.0,11.0,2017.0,33.916564,32.78199,29.0,11.0,32.196434,646.71362,50.943724,44.83048,673.00058,31.313408,47.0,11.0,2017.0,29.0,11.0,64.82026,933.6465,67.40453,63.23909,945.9991,11.82598,45.0,11.0,2017.0,659.8571,39.8210115,939.8228,51.822465
2017-11-29 11:50:00,29.0,53.3976941965,864.948113666,11.0,49.3425872687,861.735038406,57.0353243384,56.4400308143,868.161188926,50.7728343645,50.0,11.0,2017.0,32.455814,31.4087,29.0,11.0,30.837826,622.66602,49.449204,43.335976,648.68118,30.15858,52.0,11.0,2017.0,29.0,11.0,61.96239,865.5795,61.34526,56.89322,876.1198,10.92696,50.0,11.0,2017.0,635.6736,38.4453965,870.84965,47.7819575
2017-11-29 11:55:00,29.0,56.6431279453,929.2419327,11.0,52.7095550597,926.256869572,60.9579453521,59.91233244,932.226995828,52.9926789295,55.0,11.0,2017.0,32.130656,30.7216,29.0,11.0,30.701646,638.41764,49.992064,44.150596,666.40238,30.497874,57.0,11.0,2017.0,29.0,11.0,61.39094,937.0803,63.47134,60.40282,946.6329,10.12921,55.0,11.0,2017.0,652.41001,38.835545,941.8566,48.8485775
2017-11-29 12:00:00,29.0,55.3040539596,919.46738733,12.0,51.5133245345,916.630145273,59.6595153085,58.5319736912,922.304629387,51.5114023042,0.0,11.0,2017.0,30.669696,29.519734,29.0,12.0,29.817094,632.2038,49.310266,43.46911,660.79828,29.95293,2.0,11.0,2017.0,29.0,12.0,58.83915,926.9495,62.84858,61.61649,934.8417,9.350873,0.0,11.0,2017.0,646.50104,38.13735,930.8956,48.16377325
2017-11-29 12:05:00,29.0,54.7190126127,915.853601209,12.0,50.9961278077,913.087531776,59.1003351622,57.9300270509,918.619670641,50.8495604298,5.0,11.0,2017.0,29.370274,27.802308,29.0,12.0,29.204498,629.59468,48.49306,42.855906,657.84834,29.408256,7.0,11.0,2017.0,29.0,12.0,58.39844,921.571,61.3545,58.00412,930.5684,9.000528,5.0,11.0,2017.0,643.72151,37.49043,926.0697,46.689397
2017-11-29 12:10:00,29.0,54.1445903243,911.15437366,12.0,50.4815009802,908.448223368,58.5342468736,57.3350016833,913.860523952,50.2276117601,10.0,11.0,2017.0,28.395548,27.45798,29.0,12.0,28.591918,625.76226,48.151234,42.378518,654.28626,29.203142,12.0,11.0,2017.0,29.0,12.0,58.03594,916.9791,59.47522,56.99245,924.6953,8.713662,10.0,11.0,2017.0,640.02426,37.081203,920.8372,45.804318
2017-11-29 12:15:00,29.0,52.4735627295,878.907293,12.0,48.8689485563,876.215884014,56.6357370125,55.5501527645,881.598701986,48.8394125845,15.0,11.0,2017.0,28.232272,27.113778,29.0,12.0,27.09721,599.46632,45.501578,40.204378,627.9218,27.572598,17.0,11.0,2017.0,29.0,12.0,57.26635,884.0258,57.53677,56.704,892.5997,8.603827,15.0,11.0,2017.0,613.69406,35.093941,888.31275,45.02773675
2017-11-29 12:20:00,29.0,53.3385267215,898.567687032,12.0,49.7158294017,895.885131944,57.6435782173,56.4791812417,901.250242121,49.5155180254,20.0,11.0,2017.0,28.393344,26.941052,29.0,12.0,27.436522,617.86508,46.451936,41.154784,647.95016,28.319382,22.0,11.0,2017.0,29.0,12.0,55.07888,901.6055,57.96783,55.96507,912.0911,8.582706,20.0,11.0,2017.0,632.90762,35.840656,906.8483,44.3986215
2017-11-29 12:25:00,29.0,52.9367594306,896.097948014,12.0,49.3585701329,893.460545359,57.2515951741,56.063544813,898.735350668,49.0733276023,25.0,11.0,2017.0,28.3928,26.59734,29.0,12.0,27.028944,614.80662,45.63681,40.611326,645.0953,27.843888,27.0,11.0,2017.0,29.0,12.0,54.99997,901.5663,56.66844,54.79645,908.0684,8.371004,25.0,11.0,2017.0,629.95096,35.280242,904.81735,43.708966
2017-11-29 12:30:00,29.0,48.9408007418,891.430724953,12.0,44.8267634521,888.769651812,52.5852693977,52.0542656154,894.091798094,46.2969045021,30.0,11.0,2017.0,28.392702,26.597248,29.0,12.0,26.485606,610.79884,44.95762,40.06797,640.88374,27.843842,32.0,11.0,2017.0,29.0,12.0,53.4236,896.7198,55.76397,52.65417,904.5039,8.375686,30.0,11.0,2017.0,625.84129,34.8387595,900.61185,42.5543565
2017-11-29 12:35:00,29.0,48.7016827964,882.835392798,12.0,44.5763912907,880.138417047,52.2537484926,51.7824473648,885.532368548,46.1941440374,35.0,11.0,2017.0,27.581254,26.597032,29.0,12.0,25.942008,605.15504,44.277982,39.52421,634.83214,27.707692,37.0,11.0,2017.0,29.0,12.0,49.96383,886.9563,54.49245,52.83094,894.7584,8.52159,35.0,11.0,2017.0,619.99359,34.362973,890.85735,41.4522025
2017-11-29 12:40:00,29.0,48.3895571726,879.254168837,12.0,44.2900891934,876.57517738,51.9222711865,51.4521211223,881.933160294,45.8937471883,40.0,11.0,2017.0,27.58129,26.597064,29.0,12.0,25.465102,601.17994,43.324616,38.978572,631.059,27.162766,42.0,11.0,2017.0,29.0,12.0,48.83872,882.0612,53.06168,51.46202,890.8521,8.430882,40.0,11.0,2017.0,616.11947,33.732764,886.45665,40.4483255
2017-11-29 12:45:00,29.0,44.434726518,873.209859523,12.0,39.9616184779,870.509701088,47.3137249435,47.4034622296,875.910017958,43.0601004212,45.0,11.0,2017.0,27.580524,26.25316,29.0,12.0,24.986946,596.76698,42.572866,38.43101,626.03158,27.159718,47.0,11.0,2017.0,29.0,12.0,47.97942,876.7353,52.3449,50.40903,884.6643,8.419282,45.0,11.0,2017.0,611.39928,33.287635,880.6998,39.788158
2017-11-29 12:50:00,29.0,47.5235665864,866.565074801,12.0,42.3817840687,863.868781091,50.7636796196,50.9355379107,869.26136851,46.0132647468,50.0,11.0,2017.0,27.578332,26.07948,29.0,12.0,24.305944,591.6257,41.822524,37.681006,620.81996,26.750122,52.0,11.0,2017.0,29.0,12.0,47.12252,869.4895,50.15717,48.42941,878.1285,8.478145,50.0,11.0,2017.0,606.22283,32.639899,873.809,38.54681125
2017-11-29 12:55:00,29.0,47.2754188438,859.829276141,12.0,42.1439534061,857.111324539,50.4444884726,50.6541185504,862.547227743,45.859114946,55.0,11.0,2017.0,27.57579,26.59176,29.0,12.0,23.829674,585.21878,41.006048,37.20416,615.09074,26.477412,57.0,11.0,2017.0,29.0,12.0,46.96294,862.3564,50.75048,48.67974,871.0404,8.562925,55.0,11.0,2017.0,600.15476,32.1293235,866.6984,38.73902125
2017-11-29 13:00:00,29.0,43.4785083385,853.814261523,13.0,38.1177019782,851.067852555,46.0051087034,46.6989051798,856.56067049,43.0923174926,0.0,11.0,2017.0,27.57382,26.589864,29.0,13.0,23.354018,580.32014,40.190634,36.5246,609.4448,26.476938,2.0,11.0,2017.0,29.0,13.0,43.45226,856.8291,47.61811,46.72261,864.8677,8.590276,0.0,11.0,2017.0,594.88247,31.6365475,860.8484,36.595814
2017-11-29 13:05:00,29.0,43.0891837601,845.70127021,13.0,37.7657503351,842.955297224,45.5585972051,46.2707974177,848.447243195,42.7615900826,5.0,11.0,2017.0,27.572708,26.588792,29.0,13.0,22.67495,572.57638,39.036214,35.845426,602.58332,26.0694,7.0,11.0,2017.0,29.0,13.0,42.68072,847.3759,46.75126,45.25886,856.7297,8.573998,5.0,11.0,2017.0,587.57985,30.9064975,852.0528,35.8162095
2017-11-29 13:10:00,29.0,42.7313825563,838.611739311,13.0,36.5730903559,835.81973418,44.9097296779,46.1772710303,841.403744442,43.2654391613,10.0,11.0,2017.0,28.22089,26.588238,29.0,13.0,22.33543,566.39666,38.289312,35.098534,596.19984,25.797762,12.0,11.0,2017.0,29.0,13.0,39.94786,838.9814,47.15641,44.61427,849.4299,8.781516,10.0,11.0,2017.0,581.29825,30.3802595,844.20565,35.125014
2017-11-29 13:15:00,29.0,39.3176054087,828.519877915,13.0,33.1635278207,825.645401086,40.8265447511,42.5072487393,831.394354745,40.7731003235,15.0,11.0,2017.0,27.571886,26.588,29.0,13.0,21.7244,560.08212,37.067256,34.08015,589.00272,25.729832,17.0,11.0,2017.0,29.0,13.0,40.56879,829.9364,43.73128,43.82971,840.2944,9.086393,15.0,11.0,2017.0,574.54242,29.6504095,835.1154,34.30404325
2017-11-29 13:20:00,29.0,38.9735526101,815.051692115,13.0,32.8703107304,812.149037552,40.3891682063,42.1028020567,817.954346677,40.5319294469,20.0,11.0,2017.0,27.572164,26.245192,29.0,13.0,21.18016,550.61626,36.047004,33.19583,578.92434,25.117494,22.0,11.0,2017.0,29.0,13.0,38.21915,816.0393,41.68205,40.05917,825.8246,9.222914,20.0,11.0,2017.0,564.7703,28.885122,820.93195,32.295821
2017-11-29 13:25:00,29.0,35.7286321607,804.748170733,13.0,29.7469630447,801.773430811,36.5219430291,38.5648538734,807.722910655,38.0807686958,25.0,11.0,2017.0,27.571802,25.901776,29.0,13.0,20.500806,540.96328,34.75633,32.24464,569.61008,24.913226,27.0,11.0,2017.0,29.0,13.0,36.12212,804.8931,39.96603,41.1803,815.8065,9.515592,25.0,11.0,2017.0,555.28668,28.1037505,810.3498,31.6960105
2017-11-29 13:30:00,29.0,35.7124430848,794.872797469,13.0,29.213059763,791.815480098,36.2082814432,38.6668305272,797.930114841,38.7616006059,30.0,11.0,2017.0,29.355862,27.788662,29.0,13.0,20.365084,533.3615,33.941804,31.362228,561.80472,24.8454,32.0,11.0,2017.0,29.0,13.0,35.28535,795.9544,39.06385,38.49957,806.6329,9.996099,30.0,11.0,2017.0,547.58311,27.628629,801.29365,30.71121725
2017-11-29 13:35:00,29.0,32.4403251205,801.404932205,13.0,26.1402150548,798.250533117,32.384319598,35.0782149894,804.559331294,36.1585508397,35.0,11.0,2017.0,35.032706,33.621136,29.0,13.0,20.501608,533.17758,33.875174,31.770706,562.3007,26.00039,37.0,11.0,2017.0,29.0,13.0,34.71494,796.8196,36.33938,37.56998,808.2418,9.932608,35.0,11.0,2017.0,547.73914,28.0369695,802.5307,29.639227
2017-11-29 13:40:00,29.0,34.8901455562,800.218814929,13.0,28.0068108902,796.754146135,34.4683900215,37.6317389997,803.683483723,39.4536423136,40.0,11.0,2017.0,44.925784,42.8837,29.0,13.0,21.180924,531.42394,34.69055,33.400688,559.9367,28.64856,42.0,11.0,2017.0,29.0,13.0,37.83104,797.8486,37.54269,38.94002,809.4131,11.55743,40.0,11.0,2017.0,545.68032,29.4801805,803.63085,31.467795
2017-11-29 13:45:00,29.0,34.0170227534,809.321706625,13.0,27.5123750591,805.743549557,33.1760942425,36.4249426344,812.899863694,38.9546790777,45.0,11.0,2017.0,59.360092,56.434638,29.0,13.0,22.47099,534.41584,36.184406,35.709192,562.79312,32.586334,47.0,11.0,2017.0,29.0,13.0,38.04224,804.7931,39.19804,40.68093,816.4789,14.88529,45.0,11.0,2017.0,548.60448,31.7377305,810.636,33.201625
2017-11-29 13:50:00,29.0,37.6858423127,810.628038226,13.0,30.7508471,806.766085332,36.5753609777,40.1784023976,814.48999112,43.2387587756,50.0,11.0,2017.0,71.362818,68.957544,29.0,13.0,23.625176,535.02886,36.65976,36.65976,563.88142,35.030438,52.0,11.0,2017.0,29.0,13.0,41.20072,805.619,41.12364,42.58307,819.2142,18.61504,50.0,11.0,2017.0,549.45514,32.9937835,812.4166,35.8806175
2017-11-29 13:55:00,29.0,35.065729525,795.686261686,13.0,28.7957492738,791.814785566,33.5945599348,37.1195066398,799.557737806,40.7531022515,55.0,11.0,2017.0,65.037144,62.953444,29.0,13.0,22.199562,521.79156,34.758946,34.826836,550.6442,33.129622,57.0,11.0,2017.0,29.0,13.0,38.23377,792.532,39.37,40.73323,806.3341,18.97219,55.0,11.0,2017.0,536.21788,31.2287415,799.43305,34.3272975
2017-11-29 14:00:00,29.0,32.7202760826,760.450886808,14.0,26.5710210152,756.729204786,31.1410667839,34.6774347054,764.172568831,38.4915818258,0.0,11.0,2017.0,54.981136,53.17556,29.0,14.0,20.09503,498.2346,31.50032,30.95721,528.0377,29.327884,2.0,11.0,2017.0,29.0,14.0,36.15709,755.7943,34.93496,36.338,768.7627,17.34737,0.0,11.0,2017.0,513.13615,27.970111,762.2785,31.194355
2017-11-29 14:05:00,29.0,27.8497574277,675.371582919,14.0,23.189296754,671.604809242,25.7223471846,28.9252868838,679.138356597,33.5620988882,5.0,11.0,2017.0,55.468124,53.690576,29.0,14.0,18.32993,452.4099,28.581118,27.902232,479.02226,27.42701,7.0,11.0,2017.0,29.0,14.0,34.07073,669.8304,35.03026,32.74604,683.3054,18.03124,5.0,11.0,2017.0,465.71608,25.5600725,676.5679,29.9695675
2017-11-29 14:10:00,29.0,28.2555380798,639.419692046,14.0,23.6459862317,635.656403931,26.0892994252,29.2942575102,643.18298016,33.9926091523,10.0,11.0,2017.0,55.792094,54.54786,29.0,14.0,16.768142,417.0995,26.136582,25.321942,442.21786,25.93292,12.0,11.0,2017.0,29.0,14.0,33.39528,634.6793,31.58734,32.52227,648.0391,18.60928,10.0,11.0,2017.0,429.65868,23.5398965,641.3592,29.0285425
2017-11-29 14:15:00,29.0,25.843878919,547.638677036,14.0,21.9656945404,543.918664679,23.5407627103,26.5057321155,551.358689393,31.36332631,15.0,11.0,2017.0,51.900292,51.289376,29.0,14.0,15.273484,369.48262,23.283578,22.129588,390.45822,23.079934,17.0,11.0,2017.0,29.0,14.0,32.67911,540.8131,30.99882,31.92963,555.3186,18.41811,15.0,11.0,2017.0,379.97042,20.941646,548.06585,28.5064175
2017-11-29 14:20:00,29.0,25.6837963349,192.724290745,14.0,23.98238892,190.796156703,25.0243443353,26.1565687983,194.652424787,27.5718832859,20.0,11.0,2017.0,42.9798,42.883962,29.0,14.0,10.92868,131.212846,15.748168,13.576018,134.946318,14.45845,22.0,11.0,2017.0,29.0,14.0,28.46877,201.6667,28.41949,29.16137,213.2431,15.353,20.0,11.0,2017.0,133.079582,13.677829,207.4549,25.3506575
2017-11-29 14:25:00,29.0,26.4829585654,122.165937734,14.0,25.2403705849,120.737364669,26.3190412587,26.9844682974,123.5945108,27.3879541206,25.0,11.0,2017.0,40.06056,39.624922,29.0,14.0,10.860066,120.00352,14.525342,11.810324,123.261546,13.032086,27.0,11.0,2017.0,29.0,14.0,27.87568,138.5186,27.41089,28.09107,150.4398,12.75332,25.0,11.0,2017.0,121.632533,12.5569545,144.4792,24.03274
2017-11-29 14:30:00,29.0,25.7657623882,251.735576277,14.0,23.5525139098,249.247580867,24.5935450777,26.2261634702,254.223571686,28.6908270952,30.0,11.0,2017.0,42.169154,41.16889,29.0,14.0,13.235952,223.4499,17.240672,14.593484,234.2423,15.408002,32.0,11.0,2017.0,29.0,14.0,31.97197,250.9582,30.27064,31.02075,264.1003,16.46765,30.0,11.0,2017.0,228.8461,15.1195275,257.52925,27.4327525
2017-11-29 14:35:00,29.0,26.6133278835,251.558352223,14.0,24.361497019,249.025932859,25.4370601113,27.0898118723,254.090771587,29.5649425316,35.0,11.0,2017.0,48.007782,47.515586,29.0,14.0,13.915994,176.35994,17.51379,14.798476,182.94458,16.224016,37.0,11.0,2017.0,29.0,14.0,32.48907,249.7831,31.65285,32.37902,261.9465,17.64963,35.0,11.0,2017.0,179.65226,15.613069,255.8648,28.5426425
2017-11-29 14:40:00,29.0,25.9317811819,287.120996508,14.0,23.7438372313,284.660230567,24.7919081748,26.3962332482,289.58176245,28.7951460731,40.0,11.0,2017.0,47.034302,46.657556,29.0,14.0,13.373574,190.35288,17.37886,14.799182,198.36344,16.156904,42.0,11.0,2017.0,29.0,14.0,31.52462,285.9965,31.13033,31.95309,296.9589,17.15943,40.0,11.0,2017.0,194.35816,15.42713,291.4777,27.9418675
2017-11-29 14:45:00,29.0,23.3574763785,328.36155218,14.0,20.7974405705,325.500740385,21.7365222175,23.7596693855,331.222363974,27.1362733402,45.0,11.0,2017.0,45.898698,44.941918,29.0,14.0,13.170192,261.7744,17.37922,14.527944,276.3702,15.478366,47.0,11.0,2017.0,29.0,14.0,29.8916,319.6431,29.48771,30.25838,331.5643,15.9881,45.0,11.0,2017.0,269.0723,15.1389305,325.6037,26.4064475
2017-11-29 14:50:00,29.0,25.3173664562,164.441671596,14.0,23.6925128093,162.598208747,24.7200413814,25.7848268223,166.285134446,27.0720848118,50.0,11.0,2017.0,46.872362,46.314732,29.0,14.0,12.355736,128.445212,15.614386,13.102508,131.432332,14.324506,52.0,11.0,2017.0,29.0,14.0,29.5201,166.5992,28.47217,29.16665,177.6985,17.17665,50.0,11.0,2017.0,129.938772,13.849284,172.14885,26.0838925
