Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,,,,,,,,,,
Measured,724666,DENVER/CENTENNIAL [GOLDEN - NREL],CO,USA,39.742,-105.179,-7,1829,,,,,,,,,,
Year,Month,Day,Hour,Wspd,Tdry,DHI,DNI,GHI,Albedo
2022,1,1,0,1.461221455,-10.312703666666666,0.0,0.31537736666666666,0.0,0.99
2022,1,1,1,1.5550757,-12.055774388888889,0.0,0.4393483833333333,0.0,0.99
2022,1,1,2,0.9163648028333333,-13.131857055555555,0.0,0.2768168166666667,0.0,0.99
2022,1,1,3,0.793712333,-13.566815222222223,0.0,0.41823618333333334,0.0,0.99
2022,1,1,4,0.5650919888333333,-14.483585388888889,0.0,0.68353645,0.0,0.99
2022,1,1,5,0.7890725011666666,-14.712795666666667,9.303333333333334e-05,0.41099565,0.0,0.99
2022,1,1,6,0.8033448655,-14.677909777777778,0.0017986833333333333,0.4043654,0.0,0.99
2022,1,1,7,0.8503097231666666,-14.749136611111112,11.493652216666668,0.4731109333333333,9.845283883333334,0.99
2022,1,1,8,0.5412316898333334,-14.365968888888888,70.495995,0.6135704666666667,67.27750833333333,0.9386836043086223
2022,1,1,9,0.6580620355,-13.864909722222222,101.25065500000001,1.0449856,97.12345,0.9466007075660064
2022,1,1,10,0.88412741,-13.080450944444443,188.31896666666668,1.1717447166666666,182.36986666666664,0.9282027696052554
2022,1,1,11,0.854773712,-12.201059611111111,256.3620666666667,28.033948000000002,263.0020333333333,0.9079257178264125
2022,1,1,12,0.820176422,-11.656047222222222,311.69281666666666,80.30153833333334,341.96470000000005,0.8995973722881724
2022,1,1,13,0.5227725448333334,-9.09800483888889,295.24756666666667,242.76603333333333,388.79696666666666,0.891668556200338
2022,1,1,14,0.6471286104999999,-9.460092416666667,215.47683333333333,185.58558666666667,271.0124833333333,0.7543803471336311
2022,1,1,15,0.42180745766666666,-9.914726494444444,98.52494666666666,406.92498333333333,169.60513333333336,0.46863471225817743
2022,1,1,16,0.967179425,-12.600862205555556,17.766725833333332,150.95863605000002,29.403392916666668,0.99
2022,1,1,17,1.1367841914999999,-15.435788888888888,0.08540696666666667,0.6176679833333334,0.0,0.99
2022,1,1,18,0.9783284188333333,-16.281661944444444,0.007877033333333333,0.48558408333333336,0.0,0.99
2022,1,1,19,1.640865985,-14.971903905555555,0.15440883333333336,0.0,0.0,0.99
2022,1,1,20,3.4566903666666664,-9.616309050000002,0.02062296666666667,0.0007851666666666667,0.0,0.99
2022,1,1,21,5.263594416666667,-8.276019105555555,0.007535883333333334,0.015092783333333333,0.0,0.99
2022,1,1,22,7.145989633333333,-7.459832744444444,0.010264983333333333,0.008724233333333333,0.0,0.99
2022,1,1,23,7.145389733333333,-6.649034072222222,0.038827266666666665,0.0037514333333333334,0.0,0.99
2022,1,2,0,5.8992078,-5.872901394444444,0.0,0.012659433333333333,0.0,0.99
2022,1,2,1,5.4979881666666675,-4.665917377777777,0.021150283333333336,0.022159733333333334,0.0,0.99
2022,1,2,2,5.9287134,-2.6640712166666662,0.007101833333333333,0.0178848,0.0,0.99
2022,1,2,3,5.5358058833333335,-2.4991736333333336,0.00164365,0.0857594,0.0,0.99
2022,1,2,4,7.5711775,-1.9584811333333334,6.201666666666667e-05,0.10504045,0.0,0.99
2022,1,2,5,7.692035683333333,-2.1610378111111115,0.0,0.01936785,0.0,0.99
2022,1,2,6,7.794426816666666,-1.6842410944444446,0.0098309,0.0007852,0.0,0.99
2022,1,2,7,5.890915383333334,-1.1723822416666667,11.664571050000001,226.70841395,23.672087933333334,0.99
2022,1,2,8,4.349284183333333,0.5616624601166667,40.388434999999994,727.7646833333333,163.87151,0.8917381058001741
2022,1,2,9,3.2781613666666667,2.7284127666666667,63.89320166666666,829.0144833333333,312.7628,0.9053690376985242
2022,1,2,10,2.6771381666666665,5.413470011111111,65.69878,942.3528333333333,437.0588833333333,0.8966127710037184
2022,1,2,11,2.329417696666667,7.380373616666666,69.07715166666667,980.8725,506.21338333333335,0.8404806259500603
2022,1,2,12,1.8542239733333332,6.706144461111111,66.76139666666667,986.1183500000001,510.2390666666667,0.7274007743077903
2022,1,2,13,1.328108157,8.306428511111111,62.75246666666667,955.1635166666667,449.8972,0.591992880304323
2022,1,2,14,0.9999751733333333,9.589109855555556,52.51329666666666,910.7603,340.29385,0.2864570873894759
2022,1,2,15,0.6604330866666666,9.066910738888888,38.47626666666667,772.4681,186.21075000000002,0.1339371157871484
2022,1,2,16,0.695553232,5.1933284888888895,14.957556166666667,191.39377283333334,30.877395316666664,0.44205493202778723
2022,1,2,17,1.71005408,1.911563538428889,0.16305993333333332,0.005670666666666667,0.01921813333333333,0.99
2022,1,2,18,1.2427638183333334,-0.7287546018055555,0.0,0.12623801666666667,0.0,0.99
2022,1,2,19,1.2027129808333332,-1.8612537355555554,0.0016126166666666666,0.22839798333333333,0.0,0.99
2022,1,2,20,1.3169011083333333,-1.8846739282222222,0.0037834666666666664,0.10931338333333333,0.0,0.99
2022,1,2,21,1.1853174233333335,-0.9969552065888888,0.0014575666666666667,0.0007851666666666667,0.0,0.99
2022,1,2,22,1.160255277,-2.012736105833333,0.0015506166666666666,0.06447128333333334,0.0,0.99
2022,1,2,23,1.541021925,-1.176440051111111,0.0049929499999999995,0.03376253333333333,0.0,0.99
2022,1,3,0,1.2967818356666667,-1.2019062452222222,0.0024499333333333337,0.1520523,0.0,0.99
2022,1,3,1,1.0487973933333332,-2.9883273277777778,0.00021708333333333334,0.09919359999999999,0.0,0.99
2022,1,3,2,1.3124017221666666,-3.9785338033333333,0.010761083333333333,0.22691448333333333,0.0,0.99
2022,1,3,3,1.4797985583333333,-3.6143484933333334,0.07362201666666666,0.26617161666666667,0.0,0.99
2022,1,3,4,1.3903272450000002,-0.44377733249999995,0.045897433333333335,0.07441638333333334,0.0,0.99
2022,1,3,5,1.650658815,1.2977373049999998,0.0040936,0.05731741666666667,0.0,0.99
2022,1,3,6,2.1051184666666667,1.40737954,0.007380833333333333,0.03140681666666666,0.0,0.99
2022,1,3,7,1.2629774313333333,1.7857216186666667,14.636544783333333,110.88606413333333,17.296624599999998,0.99
2022,1,3,8,1.4920968433333333,0.5170908272,79.81146166666667,0.26093876666666665,78.02680666666667,0.5538880476966026
2022,1,3,9,1.5829234983333333,4.095913711111112,193.47976666666668,46.08618968333334,207.32330000000002,0.555063134232234
2022,1,3,10,1.5220958433333331,8.00276946111111,313.9918666666666,445.16428333333334,493.3945166666666,0.53039055091374
